baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Oarb_100496_c0_g1	18.48121348947	-0.693432079231821	0.518613835843414	-1.33708750385362	0.181194075655526	0.928368585769397
Oarb_100497_c0_g1	34.4640806089924	0.117157914113093	0.497619904183487	0.235436551327925	0.813869919391792	0.985400056342767
Oarb_100499_c0_g5	3.76134659119877	-0.0582443384816923	1.34855037732561	-0.0431903319749909	0.965549811864949	0.9983351688415
Oarb_100510_c0_g1	88.4379576314252	-0.12821210719645	0.310040453302196	-0.413533478715054	0.679215799202876	0.967685980298676
Oarb_100516_c0_g1	3.30673397585029	-0.319828578876534	1.01096729097186	-0.316358977914188	0.751730050051581	0.979276226296882
Oarb_100516_c1_g2	23.4229234426847	-0.368220991031935	0.444286587423626	-0.828791598610284	0.407222343038331	0.951550336791374
Oarb_100535_c0_g1	286.185280132134	0.0535187736817419	0.370670464827837	0.144383701319714	0.885197486413824	0.990023320299735
Oarb_100544_c0_g2	1076.08312912827	0.319972152767873	0.269334464809951	1.18801042782866	0.23482930140009	0.928368585769397
Oarb_100545_c0_g1	8.68681504636459	0.462729480672934	0.749804909896755	0.617133169662293	0.537146891865373	0.958470575257175
Oarb_100547_c0_g1	136.155912165814	-0.0338380292874399	0.305908579552902	-0.110614842306468	0.911921777259113	0.993556696163016
Oarb_100551_c0_g1	22.5152641703766	0.309143134136215	0.443434728861218	0.697155892435676	0.485705238833734	0.952617744136228
Oarb_100562_c0_g1	60.1969615690008	-0.0471183710075458	0.417458139159405	-0.112869690605203	0.910133866135258	0.993087163370518
Oarb_100563_c0_g1	12.1713683347286	1.79940293593904	3.00729127345809	0.598346742073276	0.54960859408485	0.959633950243602
Oarb_100565_c0_g1	16.1707051091271	0.319735774123785	0.528803678459872	0.604639844894816	0.545418325863092	0.959621397739921
Oarb_100565_c1_g1	15.0019105885963	-0.252123011808441	0.575377909262757	-0.438186812092753	0.661250867771755	0.966425923699719
Oarb_100576_c0_g1	23.8404554633211	0.228299499953011	0.517334734109342	0.441299384906094	0.658996271363018	0.965206911365637
Oarb_100583_c0_g2	104.224801194257	-0.459076283537229	0.260730584179204	-1.76073046812836	0.0782840333060136	0.923144785635437
Oarb_100590_c0_g1	55.0392977372324	1.28673694347564	0.769605478609753	1.67194358569283	0.094535446981698	0.927627283296173
Oarb_100615_c0_g1	18.8899370733978	0.46411655681849	0.567585850393987	0.817702831203995	0.413526893438547	0.951550336791374
Oarb_100625_c1_g1	69.9119210010108	0.0408870033892119	0.307034018017741	0.133167665437155	0.894060782294779	0.991114202292774
