baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Oarb_101161_c1_g1	110.541949622059	-0.0877685499447827	0.480133389841533	-0.182800346324071	0.854954676863165	0.999986237181954
Oarb_101164_c0_g1	22.057550740025	0.199480621382977	1.10609991823357	0.180345932672652	0.85688099772865	0.999986237181954
Oarb_101166_c0_g1	8.21891913393627	1.06897035884176	1.23037010196396	0.86882016812294	NA	NA
Oarb_101171_c0_g1	21.1990847673192	0.361936004549011	0.427133502567306	0.847360374153696	0.396794284311095	0.999986237181954
Oarb_101185_c0_g1	28.6111711283701	0.186724424130336	0.410597170348765	0.45476305638378	0.649279711038645	0.999986237181954
Oarb_101192_c0_g1	6.08531727894767	0.352935199683525	2.0013553565631	0.176348092569436	0.860020481603116	0.999986237181954
Oarb_101196_c0_g1	69.3569824676535	0.422424860151453	0.62236217218051	0.678744433761846	0.497299806909483	0.999986237181954
Oarb_101202_c0_g1	164.153186816932	0.484972475793939	0.483203199088848	1.00366155834321	0.31554177210912	0.999986237181954
Oarb_101204_c0_g1	9.43664736064368	-0.059434679419393	0.725756004371762	-0.0818934725463851	0.934731425158764	0.999986237181954
Oarb_101220_c0_g1	144.488438396093	0.328310474932541	0.568891708403703	0.577105396480065	0.563868259070605	0.999986237181954
Oarb_101222_c0_g1	117.312783579825	0.240880292854708	0.818703783705391	0.294221545874019	0.768588617684154	0.999986237181954
Oarb_101223_c0_g1	54.9067175535515	-0.322349226445574	0.626944605711855	-0.514159023793765	0.607140813657259	0.999986237181954
Oarb_101225_c0_g1	15.0966929423197	-0.255061203642836	0.541001166159499	-0.471461467363341	0.637311230152822	0.999986237181954
Oarb_101227_c2_g1	6.63442135819007	1.56724126852375	2.9145324512426	0.537733339649576	NA	NA
Oarb_101227_c3_g1	98.5258032517236	-0.173299222049087	0.569849536086342	-0.304114000406642	0.761041040910168	0.999986237181954
Oarb_101228_c1_g1	6.08148197330207	-0.766366848201152	1.19643470693821	-0.640542140542179	0.521820201678045	0.999986237181954
Oarb_101228_c1_g2	56.5402023415709	-0.290734047328453	0.512022922710562	-0.567814514610707	0.57016092303023	0.999986237181954
Oarb_101248_c1_g1	35.6942982938089	0.24543071674123	0.543515064769807	0.451561939401213	0.651584594207668	0.999986237181954
Oarb_101258_c0_g1	9.55182318663888	-0.0485668321878675	1.11190016228087	-0.0436791304070332	0.965160174859842	0.999986237181954
Oarb_101268_c0_g1	129.658772433584	0.524632660126462	0.509275270921754	1.03015537977509	0.302937071869644	0.999986237181954
Oarb_101279_c4_g1	21.4998570900526	0.00894397387798607	0.626953870539036	0.014265760685545	0.988617955865829	0.999986237181954
Oarb_101285_c0_g1	42.9867471033769	0.197765176564967	0.435277377607179	0.454342878217397	0.649582058916687	0.999986237181954
Oarb_101292_c0_g1	118.298004098	0.227647294213551	0.499431304902588	0.4558130256932	0.648524436565037	0.999986237181954
