genes,signedlogP
Oarb_101388_c0_g1,-0.923663887343111
Oarb_101388_c0_g2,-0.169642749959542
Oarb_101390_c0_g1,0.375881002814976
Oarb_101409_c0_g1,1.43383527274933
Oarb_101409_c1_g1,0.694245962167269
Oarb_101409_c1_g2,0.0516209454593128
Oarb_101414_c0_g1,0.385252604560159
Oarb_101417_c1_g1,0.107273027977731
Oarb_101417_c1_g2,-1.45268575841406
Oarb_101424_c0_g1,0.964520005208058
Oarb_101426_c0_g1,-2.76164031124536
Oarb_101433_c2_g1,-0.460810968237023
Oarb_101433_c2_g2,0.774154579721637
Oarb_101435_c0_g1,2.19703226016214
Oarb_101440_c0_g2,0.229652541299286
Oarb_101442_c3_g1,-1.03110895672167
Oarb_101442_c3_g3,-0.435655653759395
Oarb_101443_c3_g1,0.856833851248174
Oarb_101453_c0_g1,-0.898489060089448
Oarb_101461_c3_g1,0.306510713450408
Oarb_101461_c6_g1,-6.75455596622903
Oarb_101473_c0_g1,0.190925462912559
Oarb_101476_c0_g1,0.294425533256452
Oarb_101483_c0_g1,2.36858388830074
Oarb_101490_c0_g1,0.236856862137593
Oarb_101507_c0_g2,0.443789499493282
Oarb_101508_c0_g1,-0.959332436772696
Oarb_101508_c0_g2,-1.37443506643698
Oarb_101513_c2_g1,2.3567396493037
Oarb_101516_c1_g2,0.520553818354927
Oarb_101535_c0_g1,0.392073522602373
Oarb_101564_c0_g1,0.122523957719421
Oarb_101571_c1_g1,-0.461287979142813
Oarb_101575_c0_g1,0.0538108096000856
Oarb_101581_c4_g1,0.0538078449161028
Oarb_101584_c0_g1,0.22119445627819
Oarb_101585_c0_g1,-1.06279064377462
Oarb_101589_c0_g1,0.574743718869181
Oarb_101614_c2_g1,-0.238871275163536
Oarb_101615_c0_g2,-1.78390182148768
Oarb_101618_c0_g2,-0.787066633432566
Oarb_101630_c1_g1,-0.759297805702039
Oarb_101630_c1_g2,-0.166854014500028
Oarb_101638_c0_g2,0.54947745213335
Oarb_101647_c0_g1,0.590238296169576
Oarb_101655_c1_g1,0.213230252958947
Oarb_101658_c3_g2,2.53133698770383
Oarb_101659_c3_g1,1.96425057686431
Oarb_101669_c0_g1,-0.0217498905832586
Oarb_101670_c0_g1,0.380207917545624
Oarb_101671_c3_g1,0.733728503543806
Oarb_101672_c1_g1,-0.46272813261333
Oarb_101684_c1_g2,0.0179134763474686
Oarb_101684_c2_g1,0.522715049349985
Oarb_101687_c0_g1,0.856519503185469
Oarb_101700_c0_g2,-0.277692704116772
Oarb_101729_c0_g1,-0.551681291040422
Oarb_101730_c0_g1,0.561855478311449
Oarb_101736_c0_g2,1.57998968486607
Oarb_101738_c4_g2,0.214380889134685
Oarb_101749_c0_g1,-0.119134452333033
Oarb_101749_c0_g2,0.0738336505118009
Oarb_101749_c0_g4,-0.742796135191356
Oarb_101762_c0_g1,-0.367349808986577
Oarb_101763_c0_g1,-1.75419076400968
Oarb_101765_c1_g1,0.474153046050824
Oarb_101765_c1_g2,0.0973091690561262
Oarb_101770_c0_g1,1.08363977381671
Oarb_101775_c0_g1,-0.227466216273057
Oarb_101781_c0_g1,-0.880309803881507
Oarb_101787_c1_g1,-0.467673036291715
Oarb_101789_c0_g1,0.000765477837712783
Oarb_101792_c1_g1,-1.04481931305814
Oarb_101810_c0_g2,-0.555751463115967
Oarb_101812_c0_g1,0.71617769954393
Oarb_101815_c0_g1,-1.61594352354179
Oarb_101818_c4_g2,1.3802975092735
Oarb_101820_c0_g1,1.61568722387423
Oarb_101821_c0_g1,-0.867299741895628
Oarb_101827_c0_g1,0.495060071641248
Oarb_101833_c0_g1,-0.0309792110687879
Oarb_101834_c6_g2,-0.302329659223723
Oarb_101835_c0_g1,0.0716317976118727
Oarb_101836_c0_g1,2.18943545588704
Oarb_101839_c1_g1,0.620613780671722
Oarb_101852_c0_g1,-0.673187203805513
Oarb_101853_c0_g1,-1.01673081462909
Oarb_101864_c0_g1,-0.385964153346722
Oarb_101870_c0_g1,-0.517964234961744
Oarb_101883_c0_g1,0.428760290935639
Oarb_101883_c0_g2,0.485272528888479
Oarb_101892_c0_g3,1.67375020262635
Oarb_101895_c0_g1,1.28852331418042
Oarb_101903_c0_g2,-0.551327148775117
Oarb_101911_c0_g1,0.539308035827156
Oarb_101917_c3_g1,-0.278254255134497
Oarb_101931_c0_g1,-2.54853725697838
Oarb_101934_c1_g2,-0.576337730471174
Oarb_101934_c1_g3,-0.577368075124948
Oarb_101938_c0_g2,-0.430785103666612
Oarb_101940_c0_g2,0.610630978699448
Oarb_101942_c3_g1,0.93474094450955
Oarb_101945_c0_g1,0.521239679748793
Oarb_101955_c0_g2,31.2928360992204
Oarb_101961_c0_g1,0.544938962868033
Oarb_101962_c0_g1,-0.304007542494494
Oarb_101978_c1_g1,-0.394887945867812
Oarb_101980_c0_g1,-2.16460081186756
Oarb_101987_c0_g1,-0.0224027581004063
Oarb_101989_c0_g1,-2.69435403232609
Oarb_101997_c0_g1,1.68483056526853
Oarb_101997_c0_g3,0.854651830455331
Oarb_102000_c0_g1,0.723185115535727
Oarb_102000_c1_g1,0.368348778144434
Oarb_102002_c0_g1,-0.941949883720745
Oarb_102006_c0_g1,0.518664617115345
Oarb_102018_c0_g1,-0.594127068634779
Oarb_102036_c0_g1,-0.0483025222108349
Oarb_102050_c0_g1,2.80167792789426
Oarb_102054_c0_g2,0.263671307804618
Oarb_102056_c0_g1,-0.819957814291992
Oarb_102060_c2_g1,1.32702436133593
Oarb_102064_c1_g1,1.12692638474298
Oarb_102069_c0_g1,-1.5174903288662
Oarb_102069_c0_g2,-2.89365453851554
Oarb_102069_c0_g3,-0.644646266507028
Oarb_102070_c1_g1,0.3930245416789
Oarb_102070_c1_g3,1.8022675602741
Oarb_102072_c3_g1,0.252689870362361
Oarb_102086_c0_g1,0.080748240643159
Oarb_102097_c0_g1,0.179308734766789
Oarb_102097_c0_g2,-0.13352160334089
Oarb_102105_c1_g1,1.27866113814825
Oarb_102109_c0_g1,-0.11130434569759
Oarb_102110_c0_g1,2.00566277750168
Oarb_102113_c0_g1,-0.357942008541651
Oarb_102120_c1_g1,-1.24911951274075
Oarb_102123_c0_g1,0.0404720633933108
Oarb_102127_c0_g1,1.34863653243647
Oarb_102132_c3_g1,-0.918318188141405
Oarb_102133_c1_g1,0.306398278991395
Oarb_102135_c0_g1,0.903861102060591
Oarb_102139_c0_g1,-1.30253257408719
Oarb_102140_c0_g1,1.79930705683639
Oarb_102142_c0_g1,0.812479154830344
Oarb_102144_c0_g1,-2.50015913140323
Oarb_102145_c0_g2,0.222452601819436
Oarb_102151_c0_g1,6.38617483528233
Oarb_102158_c0_g1,-1.53413168999182
Oarb_102159_c2_g1,0.709306980451046
Oarb_102163_c0_g1,-0.352338810976723
Oarb_102164_c2_g1,-0.578872646817887
Oarb_102164_c3_g2,-2.01332697814225
Oarb_102164_c3_g3,-1.54944946140638
Oarb_102171_c0_g1,-0.304695236459592
Oarb_102177_c0_g1,0.0589305066933949
Oarb_102177_c0_g2,1.61530386259799
Oarb_102178_c0_g1,0.549593137369002
Oarb_102183_c3_g1,0.990691552224606
Oarb_102184_c1_g1,-0.902843371682045
Oarb_102185_c2_g1,0.752488554856821
Oarb_102197_c3_g1,-0.69781750384125
Oarb_102209_c1_g1,-2.58710997122253
Oarb_102217_c0_g1,-1.42763095249835
Oarb_102234_c3_g3,0.173214413148467
Oarb_102238_c4_g1,1.7276502973045
Oarb_102244_c0_g2,-2.06678195472736
Oarb_102246_c0_g1,0.944049945825759
Oarb_102252_c0_g1,0.979611409544887
Oarb_102258_c0_g1,0.583597596184243
Oarb_102263_c0_g1,-0.312409908277443
Oarb_102270_c0_g1,-2.0371217756459
Oarb_102273_c2_g2,-0.33393848197408
Oarb_102276_c0_g1,-0.983176237947114
Oarb_102277_c1_g1,-0.578518076671859
Oarb_102283_c6_g1,1.42831173643267
Oarb_102289_c0_g1,0.120196141145753
Oarb_102289_c0_g2,0.186426952805213
Oarb_102291_c0_g1,0.678571496145493
Oarb_102296_c0_g1,-1.31236670407237
Oarb_102297_c0_g1,-0.13538624611724
Oarb_102299_c0_g1,-1.65363112388229
Oarb_102301_c3_g1,0.455163667808583
Oarb_102302_c0_g1,-0.331076977101814
Oarb_102303_c0_g1,-4.39167494144081
Oarb_102307_c0_g1,0.352239569185355
Oarb_102308_c0_g1,-0.296783809507546
Oarb_102317_c0_g2,-1.03482979578293
Oarb_102324_c0_g1,-0.683681590561679
Oarb_102324_c0_g2,-0.830964078873069
Oarb_102331_c0_g1,0.11449674254743
Oarb_102335_c0_g1,1.64770911262402
Oarb_102335_c2_g1,2.07857884713752
Oarb_102342_c0_g1,0.0815120327463014
Oarb_102344_c1_g1,0.167707369473534
Oarb_102344_c2_g1,-0.266153576673691
Oarb_102348_c0_g1,0.0677177841532846
Oarb_102348_c0_g3,0.43996311909714
Oarb_102360_c0_g1,0.545000115223455
Oarb_102367_c0_g1,0.215042125808049
Oarb_102370_c0_g1,-3.5365018044295
Oarb_102380_c0_g1,-2.49039519036682
Oarb_102382_c3_g1,1.39080994174339
Oarb_102387_c0_g1,1.42764036692542
Oarb_102394_c1_g1,-2.6888910582726
Oarb_102401_c0_g1,1.31134355459168
Oarb_102403_c0_g1,-0.891078045826296
Oarb_102404_c2_g2,0.0561887323382892
Oarb_102407_c3_g3,-1.14764673336784
Oarb_102426_c0_g1,-1.69932034826037
Oarb_102432_c0_g1,-0.0416897551506029
Oarb_102440_c0_g1,-0.0870301036739724
Oarb_102446_c2_g1,0.763385168300873
Oarb_102450_c1_g1,-1.97651974143794
Oarb_102450_c1_g2,-0.939089507622466
Oarb_102459_c2_g1,0.395837624359401
Oarb_102463_c3_g1,0.370676764345847
Oarb_102465_c0_g1,-1.2341198489818
Oarb_102475_c0_g1,-1.9365449956474
Oarb_102476_c0_g1,1.30408688312869
Oarb_102476_c0_g2,2.40778084187236
Oarb_102477_c2_g1,1.48242391496434
Oarb_102478_c3_g1,1.16079509316922
Oarb_102483_c1_g2,-0.103230619779932
Oarb_102485_c1_g2,1.45904724124468
Oarb_102487_c2_g12,-2.63360860507478
Oarb_102492_c0_g1,-0.803619079381766
Oarb_102492_c0_g2,-0.441854502355719
Oarb_102495_c0_g2,0.850524757058879
Oarb_102498_c0_g1,-5.44231387020386
Oarb_102513_c3_g2,-0.0702617460029412
Oarb_102517_c9_g1,-0.0147911839556715
Oarb_102520_c2_g2,1.57298247850762
Oarb_102521_c0_g1,-5.37159684870605
Oarb_102521_c0_g3,-3.34465951570564
Oarb_102531_c2_g1,-0.096008523197702
Oarb_102538_c0_g1,-0.238686438340984
Oarb_102538_c0_g5,0.360937826090726
Oarb_102546_c0_g1,1.06767038768717
Oarb_102548_c0_g1,0.0138381445351392
Oarb_102559_c1_g1,-2.16588275449268
Oarb_102561_c0_g1,-1.7261302979419
Oarb_102562_c5_g1,2.78398163689476
Oarb_102563_c8_g2,0.115075976549874
Oarb_102564_c0_g1,-0.215392552732117
Oarb_102567_c0_g1,0.556259459538264
Oarb_102569_c0_g1,-2.58869238167919
Oarb_102570_c0_g1,-1.36443341410299
Oarb_102571_c0_g1,0.0841698372693662
Oarb_102572_c1_g1,0.11383173720913
Oarb_102573_c0_g2,-0.672879636173685
Oarb_102577_c2_g1,7.11293643780628
Oarb_102578_c6_g1,0.12864044308052
Oarb_102578_c7_g1,0.499190954345245
Oarb_102591_c0_g1,-1.80768861692301
Oarb_102591_c0_g2,-0.801605683554167
Oarb_102591_c2_g1,-0.440367177768554
Oarb_102591_c2_g2,0.176686617237268
Oarb_102592_c0_g2,-1.87247218389738
Oarb_102596_c5_g1,-1.11638193334211
Oarb_102597_c2_g3,-1.76780414215031
Oarb_102604_c0_g1,-3.27582523339171
Oarb_102606_c3_g1,1.1149595760754
Oarb_102607_c3_g1,-1.15789213812788
Oarb_102607_c4_g1,-1.05457934935658
Oarb_102610_c2_g2,1.43763698437237
Oarb_102634_c1_g1,0.0107190550387456
Oarb_102638_c0_g1,-0.863403008199938
Oarb_102648_c3_g2,-0.535175484881062
Oarb_102650_c3_g3,3.7857144116817
Oarb_102651_c3_g1,0.00831945531037547
Oarb_102651_c4_g1,-0.048585984304043
Oarb_102653_c0_g2,-1.37428117556471
Oarb_102660_c1_g2,0.185769471179985
Oarb_102665_c1_g1,-0.86747858369855
Oarb_102666_c2_g1,-1.36449021542631
Oarb_102680_c0_g1,0.206427617195361
Oarb_102680_c1_g3,0.706889087523468
Oarb_102682_c5_g1,1.16519005498056
Oarb_102690_c0_g1,-0.670499451361086
Oarb_102703_c0_g1,-1.33046569978544
Oarb_102704_c3_g1,1.05418786345504
Oarb_102707_c0_g2,-0.581522430518605
Oarb_102713_c6_g1,1.9599956413468
Oarb_102714_c0_g1,5.51047204816803
Oarb_102718_c2_g1,-3.23908023442713
Oarb_102718_c2_g4,-1.99515042644378
Oarb_102720_c1_g1,-2.19292378030063
Oarb_102740_c0_g1,2.05268276518451
Oarb_102742_c0_g1,-0.814300454472323
Oarb_102743_c0_g1,-0.0982672218841069
Oarb_102744_c0_g1,0.472356982667922
Oarb_102748_c2_g1,0.690188646022015
Oarb_102749_c3_g1,1.19974430544468
Oarb_102751_c1_g1,0.50418325963334
Oarb_102755_c0_g1,2.71447759354824
Oarb_102755_c0_g3,-0.157619641514533
Oarb_102756_c3_g4,0.168722747299651
Oarb_102761_c0_g1,-0.225408796905004
Oarb_102762_c2_g1,0.243714872043967
Oarb_102764_c1_g4,0.0183312255996301
Oarb_102765_c7_g1,-0.718255711692337
Oarb_102766_c2_g1,0.389338977360306
Oarb_102767_c0_g1,-0.861658452956201
Oarb_102779_c1_g1,0.819315048733405
Oarb_102779_c2_g1,-0.110016074949501
Oarb_102785_c8_g1,-0.137977538289497
Oarb_102786_c7_g1,2.13518784100444
Oarb_102809_c0_g1,0.0294460175233641
Oarb_102810_c1_g2,-2.05182063278244
Oarb_102812_c0_g1,0.15345687666201
Oarb_102812_c0_g2,-0.988036766555643
Oarb_102823_c3_g1,0.44785069741393
Oarb_102827_c0_g1,-0.881503301260662
Oarb_102828_c3_g1,-0.215632083569496
Oarb_102832_c4_g1,0.580401416726938
Oarb_102833_c4_g1,0.42255209091933
Oarb_102834_c0_g1,-1.30278243388856
Oarb_102840_c0_g1,-1.18209166515889
Oarb_102842_c0_g1,-0.049775501743353
Oarb_102846_c0_g1,0.154007184580556
Oarb_102850_c0_g1,0.499309647544397
Oarb_102862_c7_g1,0.364521042780486
Oarb_102866_c0_g2,0.852915718868376
Oarb_102868_c2_g1,1.51528483018489
Oarb_102876_c3_g1,1.16794868272697
Oarb_102881_c0_g2,-4.95454037512503
Oarb_102892_c8_g1,-0.670220027260904
Oarb_102898_c0_g1,0.559474919891902
Oarb_102899_c1_g2,1.22160594330126
Oarb_102900_c0_g1,-0.4826305598631
Oarb_102902_c1_g1,-0.0841063103248751
Oarb_102902_c1_g2,0.269062922233919
Oarb_102912_c0_g1,-3.43367305917891
Oarb_102917_c4_g2,-1.48918783531104
Oarb_102921_c7_g2,0.559801501415274
Oarb_102926_c0_g1,0.287205611445705
Oarb_102928_c0_g1,-1.03875016577181
Oarb_102936_c0_g1,0.00306121403263759
Oarb_102936_c1_g1,-1.88286063712706
Oarb_102938_c2_g2,-0.206944933871758
Oarb_102944_c3_g1,0.337926991085491
Oarb_102948_c0_g1,-2.28167599159025
Oarb_102954_c4_g1,-0.766884341755164
Oarb_102955_c6_g1,0.30849260827856
Oarb_102957_c6_g2,0.722980672314297
Oarb_102959_c0_g1,-2.85772040305641
Oarb_102966_c1_g1,-0.564081716030168
Oarb_102966_c2_g1,0.306585368606378
Oarb_102972_c7_g1,-0.737529179773238
Oarb_102972_c7_g2,-0.067187502888738
Oarb_102977_c0_g1,4.47477693646463
Oarb_102983_c0_g1,-3.54368005850298
Oarb_102990_c2_g1,-0.555342398329258
Oarb_102995_c0_g1,0.56633206275402
Oarb_102999_c0_g2,0.945778548556704
Oarb_103001_c4_g1,-0.0536107443856279
Oarb_103003_c0_g1,-1.26694994092081
Oarb_103004_c1_g3,-0.283879472675157
Oarb_103004_c1_g4,-3.56337482069783
Oarb_103004_c1_g6,-1.5351876255021
Oarb_103009_c1_g1,-0.170863579975601
Oarb_103010_c1_g1,-0.557318997728756
Oarb_103011_c7_g3,-1.81315435371753
Oarb_103012_c3_g3,0.899247125437904
Oarb_103012_c4_g1,0.600038596365644
Oarb_103012_c7_g2,1.08247305505768
Oarb_103015_c1_g5,-1.80781195483801
Oarb_103035_c3_g2,-0.12804656642947
Oarb_103044_c4_g1,-0.954407301143194
Oarb_103044_c4_g4,-2.04210062942384
Oarb_103048_c0_g1,0.478016047266436
Oarb_103048_c1_g1,-1.41261567404417
Oarb_103050_c0_g1,-1.11415207659999
Oarb_103053_c6_g1,-0.00617163034272187
Oarb_103055_c2_g1,-1.95461839075786
Oarb_103057_c1_g3,1.01112859203994
Oarb_103067_c6_g2,0.988631043862809
Oarb_103068_c1_g1,0.0293142664378015
Oarb_103074_c1_g2,-2.07106413575699
Oarb_103075_c2_g3,-1.61067509033145
Oarb_103078_c1_g1,-2.22093747988666
Oarb_103081_c1_g2,0.136256267033886
Oarb_103082_c1_g1,-1.19939685943069
Oarb_103085_c4_g1,0.478058909463672
Oarb_103094_c5_g1,0.588103738147568
Oarb_103096_c1_g1,0.380468700410612
Oarb_103103_c0_g1,-0.850837486380998
Oarb_103103_c0_g2,-1.95494823020391
Oarb_103113_c2_g1,-0.455249864282762
Oarb_103115_c0_g1,-0.832309008307349
Oarb_103118_c0_g4,-4.31384809236036
Oarb_103119_c1_g1,-0.973937110488922
Oarb_103122_c1_g2,-1.25268236826361
Oarb_103124_c2_g1,-0.230685118473345
Oarb_103126_c0_g1,-0.200282362640451
Oarb_103130_c1_g1,-0.507267182815012
Oarb_103145_c1_g1,-4.04998950287145
Oarb_103153_c0_g2,-1.69290154031487
Oarb_103155_c1_g1,0.471279295265108
Oarb_103156_c3_g1,-2.87055925602265
Oarb_103159_c0_g1,0.106481688011456
Oarb_103162_c6_g1,2.57922412525203
Oarb_103166_c2_g1,-0.237260764830083
Oarb_103169_c0_g1,-0.10971852122363
Oarb_103175_c0_g3,-0.0192772512100672
Oarb_103179_c4_g1,0.540479057137818
Oarb_103183_c4_g1,-1.95656540375585
Oarb_103184_c1_g1,0.332426799526912
Oarb_103186_c3_g1,1.60106530273838
Oarb_103188_c5_g2,1.26169031102612
Oarb_103203_c2_g2,0.126795970514259
